"STATION","DATE","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00410926","01-25",,,,,,,,,,,,,,,,,,,,,,,"1.25",,"1.25",
"USC00410926","01-26",,,,,,,,,,,,,,,,,,,,,,,"1.30",,"1.30",
"USC00410926","01-27",,,,,,,,,,,,,,,,,,,,,,,"1.35",,"1.35",
"USC00410926","01-28",,,,,,,,,,,,,,,,,,,,,,,"1.40",,"1.40",
"USC00410926","01-29",,,,,,,,,,,,,,,,,,,,,,,"1.45",,"1.45",
"USC00410926","01-30",,,,,,,,,,,,,,,,,,,,,,,"1.51",,"1.51",
"USC00410926","01-31",,,,,,,,,,,,,,,,,,,,,,,"1.56",,"1.56",
"USC00417685","01-01","0.04","0.15","0.46","24.1","144","59","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.08","0.0","0.08","0.0"
"USC00417685","01-02","0.04","0.15","0.45","24.1","144","59","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.17","0.0","0.17","0.0"
"USC00417685","01-03","0.04","0.15","0.45","24.0","143","58","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.25","0.0","0.25","0.0"
"USC00417685","01-04","0.04","0.15","0.45","24.0","143","58","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.33","0.1","0.33","0.1"
"USC00417685","01-05","0.04","0.15","0.44","23.9","143","58","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.41","0.1","0.41","0.1"
"USC00417685","01-06","0.04","0.15","0.44","23.8","143","57","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.49","0.1","0.49","0.1"
"USC00417685","01-07","0.04","0.15","0.44","23.8","143","57","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.56","0.1","0.56","0.1"
"USC00417685","01-08","0.04","0.16","0.45","23.7","143","57","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.64","0.1","0.64","0.1"
"USC00417685","01-09","0.04","0.16","0.45","23.6","143","57","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.71","0.1","0.71","0.1"
"USC00417685","01-10","0.04","0.16","0.46","23.5","144","57","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.79","0.1","0.79","0.1"
"USC00417685","01-11","0.04","0.17","0.46","23.5","145","57","30","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.86","0.2","0.86","0.2"
"USC00417685","01-12","0.04","0.17","0.46","23.6","146","57","29","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","0.94","0.2","0.94","0.2"
"USC00417685","01-13","0.04","0.17","0.46","23.7","146","58","29","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","1.01","0.2","1.01","0.2"
"USC00417685","01-14","0.04","0.17","0.46","23.8","147","58","29","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","1.09","0.2","1.09","0.2"
"USC00417685","01-15","0.04","0.17","0.46","23.9","148","58","29","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","1.17","0.2","1.17","0.2"
"USC00417685","01-16","0.05","0.17","0.46","24.1","149","59","29","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","1.25","0.2","1.25","0.2"
"USC00417685","01-17","0.05","0.17","0.46","24.2","150","59","28","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","1.33","0.2","1.33","0.2"
"USC00417685","01-18","0.05","0.17","0.46","24.3","151","59","28","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","1.41","0.2","1.41","0.2"
"USC00417685","01-19","0.05","0.17","0.46","24.4","152","59","28","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","1.49","0.3","1.49","0.3"
"USC00417685","01-20","0.05","0.17","0.46","24.5","152","59","27","-6666","-6666","-6666","2","2","2","1","0","-6666","-6666","-6666","1","1","0","0","1.57","0.3","1.57","0.3"
"USC00417685","01-21","0.05","0.17","0.46","24.5","152","59","27","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","1.65","0.3","1.65","0.3"
"USC00417685","01-22","0.05","0.16","0.46","24.6","152","59","27","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","1.74","0.3","1.74","0.3"
"USC00417685","01-23","0.05","0.16","0.46","24.7","151","60","26","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","1.83","0.3","1.83","0.3"
"USC00417685","01-24","0.05","0.16","0.46","24.8","151","60","26","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","1.91","0.3","1.91","0.3"
"USC00417685","01-25","0.05","0.16","0.46","24.9","151","60","26","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","2.00","0.3","2.00","0.3"
"USC00417685","01-26","0.05","0.16","0.46","24.9","151","60","26","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","2.08","0.3","2.08","0.3"
"USC00417685","01-27","0.05","0.15","0.46","25.0","151","61","26","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","2.16","0.3","2.16","0.3"
"USC00417685","01-28","0.05","0.15","0.47","25.1","151","61","26","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","2.25","0.3","2.25","0.3"
"USC00417685","01-29","0.05","0.15","0.47","25.2","151","62","26","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","2.33","0.3","2.33","0.3"
"USC00417685","01-30","0.05","0.15","0.47","25.3","151","62","26","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","2.42","0.3","2.42","0.3"
"USC00417685","01-31","0.05","0.15","0.47","25.3","151","63","25","-6666","-6666","-6666","2","1","1","0","0","-6666","-6666","-6666","1","1","0","0","2.50","0.3","2.50","0.3"
"USC00419501","01-01","0.04","0.12","0.30","12.1","66","17","5","-6666","-6666","-6666","24","20","8","3","0","-6666","-6666","-6666","21","4","2","0","0.03","0.0","0.03","0.0"
"USC00419501","01-02","0.04","0.12","0.30","12.1","66","17","5","-6666","-6666","-6666","24","21","8","3","0","-6666","-6666","-6666","22","4","2","0","0.05","0.1","0.05","0.1"
"USC00419501","01-03","0.04","0.12","0.30","12.2","66","17","5","-6666","-6666","-6666","25","21","8","3","0","-6666","-6666","-6666","22","4","2","0","0.08","0.2","0.08","0.2"
"USC00419501","01-04","0.04","0.12","0.30","12.2","66","17","5","-6666","-6666","-6666","25","21","8","3","0","-6666","-6666","-6666","23","4","2","0","0.10","0.2","0.10","0.2"
"USC00419501","01-05","0.04","0.12","0.30","12.3","66","17","5","-6666","-6666","-6666","25","21","8","3","0","-6666","-6666","-6666","23","4","2","0","0.12","0.3","0.12","0.3"
"USC00419501","01-06","0.04","0.12","0.30","12.3","67","17","5","-6666","-6666","-6666","25","21","8","3","0","-6666","-6666","-6666","23","4","2","0","0.15","0.3","0.15","0.3"
"USC00419501","01-07","0.04","0.12","0.29","12.4","67","17","5","-6666","-6666","-6666","26","22","8","3","0","-6666","-6666","-6666","24","4","2","0","0.17","0.4","0.17","0.4"
"USC00419501","01-08","0.04","0.12","0.29","12.5","68","17","5","-6666","-6666","-6666","26","22","9","3","0","-6666","-6666","-6666","24","4","2","0","0.19","0.5","0.19","0.5"
"USC00419501","01-09","0.04","0.12","0.30","12.6","69","18","5","-6666","-6666","-6666","26","22","9","3","0","-6666","-6666","-6666","24","4","2","0","0.22","0.5","0.22","0.5"
"USC00419501","01-10","0.04","0.12","0.29","12.7","70","18","5","-6666","-6666","-6666","26","22","9","3","0","-6666","-6666","-6666","24","5","2","0","0.24","0.6","0.24","0.6"
"USC00419501","01-11","0.04","0.13","0.29","12.8","70","18","5","-6666","-6666","-6666","27","22","9","4","0","-6666","-6666","-6666","24","5","2","0","0.27","0.7","0.27","0.7"
"USC00419501","01-12","0.04","0.13","0.29","12.9","71","18","5","-6666","-6666","-6666","27","23","9","4","0","-6666","-6666","-6666","24","5","2","0","0.29","0.8","0.29","0.8"
"USC00419501","01-13","0.04","0.13","0.29","13.0","72","19","5","-6666","-6666","-6666","28","23","9","4","0","-6666","-6666","-6666","25","5","2","0","0.32","0.8","0.32","0.8"
"USC00419501","01-14","0.04","0.13","0.29","13.1","74","19","6","-6666","-6666","-6666","28","23","10","4","0","-6666","-6666","-6666","25","5","2","0","0.35","0.9","0.35","0.9"
"USC00419501","01-15","0.04","0.13","0.30","13.2","75","19","6","-6666","-6666","-6666","28","23","10","4","0","-6666","-6666","-6666","25","5","2","0","0.37","1.0","0.37","1.0"
"USC00419501","01-16","0.04","0.14","0.30","13.3","76","19","6","-6666","-6666","-6666","28","23","10","4","0","-6666","-6666","-6666","25","5","2","0","0.40","1.0","0.40","1.0"
"USC00419501","01-17","0.04","0.14","0.30","13.4","77","20","6","-6666","-6666","-6666","28","23","10","4","0","-6666","-6666","-6666","25","5","2","0","0.43","1.1","0.43","1.1"
"USC00419501","01-18","0.04","0.14","0.30","13.6","78","20","6","-6666","-6666","-6666","28","23","10","3","0","-6666","-6666","-6666","25","5","1","0","0.45","1.2","0.45","1.2"
"USC00419501","01-19","0.04","0.14","0.30","13.7","79","20","6","-6666","-6666","-6666","28","23","10","3","0","-6666","-6666","-6666","25","5","1","0","0.48","1.2","0.48","1.2"
"USC00419501","01-20","0.04","0.14","0.30","13.7","79","21","6","-6666","-6666","-6666","27","22","10","3","0","-6666","-6666","-6666","25","5","1","0","0.51","1.3","0.51","1.3"
"USC00419501","01-21","0.04","0.14","0.30","13.8","80","21","7","-6666","-6666","-6666","27","22","10","3","0","-6666","-6666","-6666","25","5","1","0","0.55","1.4","0.55","1.4"
"USC00419501","01-22","0.04","0.14","0.30","13.9","80","21","7","-6666","-6666","-6666","26","22","10","3","0","-6666","-6666","-6666","24","6","1","0","0.59","1.4","0.59","1.4"
"USC00419501","01-23","0.04","0.14","0.30","13.9","81","21","7","-6666","-6666","-6666","26","21","10","3","0","-6666","-6666","-6666","24","6","1","0","0.63","1.5","0.63","1.5"
"USC00419501","01-24","0.04","0.14","0.30","14.0","81","21","7","-6666","-6666","-6666","25","21","10","3","0","-6666","-6666","-6666","23","6","1","0","0.67","1.6","0.67","1.6"
"USC00419501","01-25","0.04","0.14","0.31","14.0","82","21","7","-6666","-6666","-6666","24","20","9","3","0","-6666","-6666","-6666","23","6","1","0","0.70","1.7","0.70","1.7"
"USC00419501","01-26","0.03","0.14","0.31","14.1","82","22","8","-6666","-6666","-6666","24","20","9","3","0","-6666","-6666","-6666","22","6","1","0","0.74","1.7","0.74","1.7"
"USC00419501","01-27","0.03","0.14","0.31","14.2","83","22","8","-6666","-6666","-6666","23","19","9","3","0","-6666","-6666","-6666","22","6","1","0","0.78","1.8","0.78","1.8"
"USC00419501","01-28","0.03","0.14","0.32","14.3","84","22","8","-6666","-6666","-6666","23","19","9","3","0","-6666","-6666","-6666","22","6","1","0","0.82","1.9","0.82","1.9"
"USC00419501","01-29","0.03","0.14","0.32","14.4","84","22","9","-6666","-6666","-6666","23","19","9","3","0","-6666","-6666","-6666","21","6","1","0","0.85","2.0","0.85","2.0"
"USC00419501","01-30","0.03","0.14","0.32","14.4","85","23","9","-6666","-6666","-6666","22","19","9","2","0","-6666","-6666","-6666","21","6","1","0","0.89","2.0","0.89","2.0"
"USC00419501","01-31","0.03","0.14","0.33","14.5","85","23","9","-6666","-6666","-6666","22","18","9","2","0","-6666","-6666","-6666","21","6","1","0","0.93","2.1","0.93","2.1"
"USC00414058","01-01","0.05","0.10","0.24","19.3","112","25","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.04","0.0","0.04","0.0"
"USC00414058","01-02","0.05","0.10","0.24","19.3","113","25","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.08","0.0","0.08","0.0"
"USC00414058","01-03","0.05","0.10","0.24","19.4","114","25","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.13","0.0","0.13","0.0"
"USC00414058","01-04","0.05","0.10","0.24","19.5","114","25","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.17","0.0","0.17","0.0"
"USC00414058","01-05","0.05","0.10","0.24","19.5","115","25","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.21","0.0","0.21","0.0"
"USC00414058","01-06","0.05","0.10","0.24","19.6","116","25","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.25","0.0","0.25","0.0"
"USC00414058","01-07","0.05","0.10","0.24","19.7","117","26","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.28","0.0","0.28","0.0"
"USC00414058","01-08","0.05","0.11","0.24","19.8","117","26","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.32","0.1","0.32","0.1"
"USC00414058","01-09","0.05","0.11","0.25","19.9","118","27","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.35","0.1","0.35","0.1"
"USC00414058","01-10","0.05","0.11","0.25","20.0","118","28","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.39","0.1","0.39","0.1"
"USC00414058","01-11","0.05","0.11","0.25","20.1","119","28","6","-6666","-6666","-6666","-5555","-5555","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","0.42","0.1","0.42","0.1"
"USC00414058","01-12","0.04","0.11","0.25","20.1","119","29","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.46","0.1","0.46","0.1"
"USC00414058","01-13","0.04","0.11","0.25","20.2","119","29","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.51","0.1","0.51","0.1"
"USC00414058","01-14","0.04","0.11","0.25","20.2","118","30","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.55","0.1","0.55","0.1"
"USC00414058","01-15","0.04","0.11","0.25","20.2","118","30","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.58","0.1","0.58","0.1"
"USC00414058","01-16","0.04","0.11","0.25","20.2","117","30","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.62","0.1","0.62","0.1"
"USC00414058","01-17","0.04","0.11","0.25","20.1","117","31","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.66","0.1","0.66","0.1"
"USC00414058","01-18","0.04","0.11","0.25","20.1","116","31","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.70","0.1","0.70","0.1"
"USC00414058","01-19","0.04","0.11","0.25","20.0","115","31","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.74","0.1","0.74","0.1"
"USC00414058","01-20","0.04","0.11","0.25","19.9","114","32","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.78","0.1","0.78","0.1"
"USC00414058","01-21","0.04","0.11","0.25","19.7","113","32","7",,,,"0","0","0","0","0",,,,"0","0","0","0","0.83","0.1","0.83","0.1"
"USC00414058","01-22","0.04","0.11","0.25","19.6","112","32","8",,,,"0","0","0","0","0",,,,"0","0","0","0","0.87","0.1","0.87","0.1"
"USC00414058","01-23","0.04","0.11","0.26","19.6","111","32","8",,,,"0","0","0","0","0",,,,"0","0","0","0","0.92","0.1","0.92","0.1"
"USC00414058","01-24","0.04","0.11","0.26","19.5","110","33","8",,,,"0","0","0","0","0",,,,"0","0","0","0","0.96","0.1","0.96","0.1"
"USC00414058","01-25","0.04","0.11","0.26","19.4","109","33","8",,,,"0","0","0","0","0",,,,"0","0","0","0","1.01","0.1","1.01","0.1"
"USC00414058","01-26","0.04","0.10","0.26","19.3","107","33","8",,,,"0","0","0","0","0",,,,"0","0","0","0","1.05","0.1","1.05","0.1"
"USC00414058","01-27","0.04","0.10","0.26","19.2","106","33","9",,,,"0","0","0","0","0",,,,"0","0","0","0","1.09","0.1","1.09","0.1"
"USC00414058","01-28","0.04","0.10","0.26","19.1","104","33","9",,,,"0","0","0","0","0",,,,"0","0","0","0","1.13","0.1","1.13","0.1"
"USC00414058","01-29","0.04","0.10","0.26","19.0","103","33","9",,,,"0","0","0","0","0",,,,"0","0","0","0","1.17","0.1","1.17","0.1"
"USC00414058","01-30","0.04","0.10","0.26","18.9","102","34","9",,,,"0","0","0","0","0",,,,"0","0","0","0","1.21","0.1","1.21","0.1"
"USC00414058","01-31","0.04","0.10","0.27","18.8","101","34","9",,,,"0","0","0","0","0",,,,"0","0","0","0","1.25","0.1","1.25","0.1"
"USC00416477","01-01","-6666","-6666","-6666","6.8","46","14","3",,,,,,,,,,,,,,,,"0.02",,"0.02",
"USC00416477","01-02","-6666","-6666","-6666","6.7","46","13","3",,,,,,,,,,,,,,,,"0.04",,"0.04",
"USC00416477","01-03","-6666","-6666","-6666","6.6","45","13","3",,,,,,,,,,,,,,,,"0.06",,"0.06",
"USC00416477","01-04","-6666","-6666","-6666","6.5","45","13","3",,,,,,,,,,,,,,,,"0.08",,"0.08",
"USC00416477","01-05","-6666","-6666","-6666","6.4","44","13","3",,,,,,,,,,,,,,,,"0.10",,"0.10",
"USC00416477","01-06","-6666","-6666","-6666","6.3","43","13","3",,,,,,,,,,,,,,,,"0.11",,"0.11",
"USC00416477","01-07","-6666","-6666","-6666","6.2","43","13","3",,,,,,,,,,,,,,,,"0.13",,"0.13",
"USC00416477","01-08","-6666","-6666","-6666","6.2","42","12","3",,,,,,,,,,,,,,,,"0.15",,"0.15",
"USC00416477","01-09","-6666","-6666","-6666","6.1","42","12","3",,,,,,,,,,,,,,,,"0.16",,"0.16",
"USC00416477","01-10","-6666","-6666","-6666","6.0","41","12","3",,,,,,,,,,,,,,,,"0.18",,"0.18",
"USC00416477","01-11","-6666","-6666","-6666","5.9","41","11","2",,,,,,,,,,,,,,,,"0.20",,"0.20",
"USC00416477","01-12","-6666","-6666","-6666","5.8","40","11","2",,,,,,,,,,,,,,,,"0.21",,"0.21",
"USC00416477","01-13","-6666","-6666","-6666","5.8","40","11","2",,,,,,,,,,,,,,,,"0.23",,"0.23",
"USC00416477","01-14","-6666","-6666","-6666","5.8","40","11","2",,,,,,,,,,,,,,,,"0.24",,"0.24",
"USC00416477","01-15","-6666","-6666","-6666","5.8","40","10","2",,,,,,,,,,,,,,,,"0.25",,"0.25",
"USC00416477","01-16","-6666","-6666","-6666","5.8","40","10","2",,,,,,,,,,,,,,,,"0.27",,"0.27",
"USC00416477","01-17","-6666","-6666","-6666","5.8","40","10","2",,,,,,,,,,,,,,,,"0.28",,"0.28",
"USC00416477","01-18","-6666","-6666","-6666","5.8","40","10","2",,,,,,,,,,,,,,,,"0.30",,"0.30",
"USC00416477","01-19","-6666","-6666","-6666","5.9","41","10","2",,,,,,,,,,,,,,,,"0.31",,"0.31",
"USC00416477","01-20","-6666","-6666","-6666","5.9","41","10","2",,,,,,,,,,,,,,,,"0.32",,"0.32",
"USC00416477","01-21","-6666","-6666","-6666","6.0","41","10","2",,,,,,,,,,,,,,,,"0.33",,"0.33",
"USC00416477","01-22","-6666","-6666","-6666","6.0","42","10","2",,,,,,,,,,,,,,,,"0.34",,"0.34",
"USC00416477","01-23","-6666","-6666","-6666","6.1","42","10","2",,,,,,,,,,,,,,,,"0.36",,"0.36",
"USC00416477","01-24","-6666","-6666","-6666","6.2","43","10","2",,,,,,,,,,,,,,,,"0.37",,"0.37",
"USC00416477","01-25","-6666","-6666","-6666","6.3","44","11","2",,,,,,,,,,,,,,,,"0.38",,"0.38",
"USC00416477","01-26","-6666","-6666","-6666","6.4","45","11","2",,,,,,,,,,,,,,,,"0.39",,"0.39",
"USC00416477","01-27","-6666","-6666","-6666","6.6","46","11","2",,,,,,,,,,,,,,,,"0.41",,"0.41",
"USC00416477","01-28","-6666","-6666","-6666","6.7","47","12","2",,,,,,,,,,,,,,,,"0.42",,"0.42",
"USC00416477","01-29","-6666","-6666","-6666","6.8","48","12","1",,,,,,,,,,,,,,,,"0.43",,"0.43",
"USC00416477","01-30","-6666","-6666","-6666","7.0","48","12","1",,,,,,,,,,,,,,,,"0.45",,"0.45",
"USC00416477","01-31","-6666","-6666","-6666","7.1","49","12","1",,,,,,,,,,,,,,,,"0.46",,"0.46",
"USC00415265","01-01","0.03","0.10","0.26","11.1","54","15","3","-6666","-6666","-6666","30","25","8","4","0","-6666","-6666","-6666","22","8","-5555","0","0.02","0.1","0.02","0.1"
"USC00415265","01-02","0.03","0.10","0.26","11.0","53","15","3","-6666","-6666","-6666","30","25","8","4","0","-6666","-6666","-6666","22","8","-5555","0","0.04","0.2","0.04","0.2"
"USC00415265","01-03","0.03","0.09","0.26","10.9","52","15","3","-6666","-6666","-6666","30","24","7","3","0","-6666","-6666","-6666","21","7","-5555","0","0.06","0.2","0.06","0.2"
"USC00415265","01-04","0.03","0.09","0.27","10.8","52","15","3","-6666","-6666","-6666","29","24","7","3","1","-6666","-6666","-6666","20","7","-5555","0","0.08","0.3","0.08","0.3"
"USC00415265","01-05","0.03","0.09","0.27","10.7","51","15","3","-6666","-6666","-6666","29","24","7","3","1","-6666","-6666","-6666","19","7","-5555","0","0.10","0.4","0.10","0.4"
"USC00415265","01-06","0.03","0.09","0.27","10.7","50","15","3","-6666","-6666","-6666","29","23","7","3","1","-6666","-6666","-6666","19","7","-5555","0","0.12","0.5","0.12","0.5"
"USC00415265","01-07","0.03","0.09","0.27","10.7","50","14","3","-6666","-6666","-6666","29","23","6","3","1","-6666","-6666","-6666","18","7","-5555","0","0.14","0.6","0.14","0.6"
"USC00415265","01-08","0.03","0.09","0.27","10.6","49","14","3","-6666","-6666","-6666","28","23","6","3","1","-6666","-6666","-6666","17","6","-5555","0","0.16","0.7","0.16","0.7"
"USC00415265","01-09","0.03","0.09","0.27","10.7","49","14","3","-6666","-6666","-6666","28","22","6","3","1","-6666","-6666","-6666","17","6","-5555","0","0.18","0.8","0.18","0.8"
"USC00415265","01-10","0.03","0.09","0.27","10.7","49","14","4","-6666","-6666","-6666","28","22","5","3","1","-6666","-6666","-6666","16","6","-5555","0","0.20","0.8","0.20","0.8"
"USC00415265","01-11","0.03","0.09","0.27","10.7","49","14","4","-6666","-6666","-6666","28","22","5","3","1","-6666","-6666","-6666","15","6","-5555","0","0.22","0.9","0.22","0.9"
"USC00415265","01-12","0.03","0.08","0.27","10.7","49","15","4","-6666","-6666","-6666","27","21","5","3","1","-6666","-6666","-6666","15","5","-5555","0","0.24","0.9","0.24","0.9"
"USC00415265","01-13","0.03","0.08","0.27","10.8","50","15","4","-6666","-6666","-6666","27","21","5","2","1","-6666","-6666","-6666","14","5","-5555","0","0.26","1.0","0.26","1.0"
"USC00415265","01-14","0.03","0.08","0.27","10.8","50","15","4","-6666","-6666","-6666","27","21","4","2","1","-6666","-6666","-6666","14","5","-5555","0","0.28","1.0","0.28","1.0"
